rank,ticker,sector,value_rank_score,score_value,score_safety,score_profit,penalty,total_score,debt_free_flag,net_cash_flag,net_cash_status,is_high_growth,debt_to_equity_ratio,market_cap,cap_size,dividend_yield,eps,bps,revenue,revenue_growth_rate,operating_income,operating_margin,net_income,gross_profit,cost_of_revenue,sga,ordinary_income,pretax_income,tax_provision,roe,pbr,per,equity_ratio,roic,roic_using_total_assets,invested_capital,total_assets,total_liabilities,equity,total_debt,cash,beginning_cash_balance,operating_cash_flow,investing_cash_flow,financing_cash_flow,end_cash_value,missing_critical,missing_items,revenue_previous,long_term_debt,short_term_debt,score_growth
1407,9045,運輸・物流,32.61825608425403,8.974929,5.247327084254027,18.396,0.0,40.163589978020966,False,False,,False,1.241446518574436,3464.98695168,大型,287.0,279.18,3150.462,313546000000.0,3.7726669468834704,42072000000.0,13.42,28266000000.0,91805000000.0,221741000000.0,,40722000000.0,40722000000.0,11489000000.0,9.198,1.0899988,12.300308,35.74198125276208,4.2752001114875755,False,688866000000.0,859860000000.0,545355000000.0,307331000000.0,381535000000.0,13836000000.0,,44007000000.0,-63198000000.0,10199000000.0,,False,[],302147000000.0,,,7.545333893766941
1408,6586,機械,32.61639875,5.246398749999999,10.0,17.37,0.0,35.78314881845241,False,True,実質無借金,False,0.010963211901434764,14153.98555648,大型,224.00000000000003,298.59,3441.876,753130000000.0,1.5833750342262045,107038000000.0,14.21,79338000000.0,271426000000.0,481704000000.0,,108477000000.0,108477000000.0,29274000000.0,8.685,1.5546755,17.920895,83.68595377420303,8.003627592778143,False,936158000000.0,1106525000000.0,174029000000.0,926006000000.0,10152000000.0,253279000000.0,,129874000000.0,-37872000000.0,-33545000000.0,,False,[],741391000000.0,,,3.166750068452409
1409,7061,情報通信・サービスその他,32.6133605,3.4073605000000002,0.0,29.206,0.0,72.6133605,False,False,,True,3.8264150658731557,86.96261632,小型,245.00000000000003,63.04,439.441,12115287000.0,22.725399635691975,1286887000.0,10.62,639580000.0,2112146000.0,10003141000.0,521008000.0,1007973000.0,1007973000.0,368392000.0,14.603,2.348438,16.370558,18.823158298185565,5.4152670437788455,False,16634838000.0,18310551000.0,14863927000.0,3446624000.0,13188214000.0,1526291000.0,,835741000.0,-2791650000.0,1598193000.0,,False,[],9871866000.0,,,40.0
1410,9843,小売,32.609053700000004,4.7670545,10.0,17.8419992,0.0,39.78250828235889,False,False,,False,0.2132406197003957,15002.29271552,大型,121.0,139.54,1664.317,928828000000.0,3.5867272911794457,114400000000.0,12.32,82548000000.0,473923000000.0,454904000000.0,14998000000.0,117448000000.0,117448000000.0,34899000000.0,8.9209996,1.5952489,19.026804,59.220319323456394,7.287512763157656,False,1098866000000.0,1529421000000.0,623687000000.0,905728000000.0,193138000000.0,136001000000.0,,144384000000.0,-127856000000.0,1295000000.0,,False,[],896667000000.0,,,7.173454582358891
1411,7749,電機・精密,32.607029,8.955029,10.0,13.652000000000001,0.0,39.03884111269559,True,True,実質無借金,False,0.0,432.31567872,小型,335.0,210.58,3126.861,22553238000.0,3.2159060563477935,4486794000.0,19.89,3013544000.0,8668226000.0,13885011000.0,,4659700000.0,4659700000.0,1646156000.0,6.8260000000000005,0.9549513,14.179884,86.05931427171357,6.955342234427608,False,45156021000.0,52470812000.0,7314791000.0,45156021000.0,0.0,21559317000.0,,3561573000.0,-3870946000.0,-1879313000.0,,False,[],21850545000.0,,,6.431812112695587
1412,6923,電機・精密,32.597620375000005,8.763620375,10.0,13.834,0.0,48.333537410882954,False,True,実質無借金,False,0.09173887093786659,3794.53833216,大型,334.0,203.74,3258.562,509565000000.0,7.867958517941477,49003000000.0,9.62,32058000000.0,105672000000.0,403892000000.0,,53030000000.0,53030000000.0,12670000000.0,6.917,0.9344613,14.9455185,64.81947158836986,6.466420970280791,False,530465000000.0,749605000000.0,150701000000.0,485890000000.0,44575000000.0,219514000000.0,,66577000000.0,-64871000000.0,-19968000000.0,,False,[],472397000000.0,,,15.735917035882954
1413,3769,情報通信・サービスその他,32.59366512321159,0.0,2.5936651232115957,30.0,0.0,56.214518966852424,False,True,実質無借金,False,0.5589101052563679,7200.78831616,大型,179.0,284.79,1489.882,82499385000.0,11.810426921820415,31340268000.0,37.99,21829235000.0,55495002000.0,27004383000.0,68915000.0,31911317000.0,31911317000.0,9372624000.0,20.305,6.371646,33.333332,27.780995369634788,12.45233592455082,False,176177287000.0,406800093000.0,290622754000.0,113013115000.0,63164172000.0,220040128000.0,,53759555000.0,-7328884000.0,-1242838000.0,,False,[],73785055000.0,,,23.62085384364083
1414,1827,建設・資材,32.589958249999995,8.47595825,10.0,14.113999999999999,0.0,38.40478858095936,False,True,実質無借金,False,0.01573516365504039,471.47655168,小型,160.0,91.92,1296.165,110538000000.0,2.907415165479682,3281000000.0,2.97,2904000000.0,10769000000.0,99769000000.0,,3708000000.0,3708000000.0,770000000.0,7.0569999999999995,1.0585072,14.926023,53.098464094013806,5.278799301277926,False,43508000000.0,80669000000.0,36211000000.0,42834000000.0,674000000.0,20961000000.0,,-4375000000.0,-398000000.0,-891000000.0,,False,[],107415000000.0,,,5.814830330959364
1415,4385,情報通信・サービスその他,32.58853575,2.58853575,0.0,30.0,0.0,38.16570202447214,False,False,,False,2.0084316352537046,5012.62057472,大型,,154.74,636.393,192633000000.0,2.788583137236069,27840000000.0,14.45,26114000000.0,138258000000.0,54374000000.0,654000000.0,29120000000.0,29120000000.0,2941000000.0,31.267,4.776922,19.645857,18.255931352445824,6.52549523847792,False,298644000000.0,543763000000.0,444123000000.0,99269000000.0,199375000000.0,153398000000.0,,-43337000000.0,-877000000.0,32091000000.0,,False,[],187407000000.0,,,5.577166274472138
1416,6159,機械,32.58274425,9.09874425,10.0,13.483999999999998,0.0,72.58274424999999,False,True,実質無借金,True,0.02420979607896878,103.68804864,小型,54.0,162.44,3005.72,5782372000.0,23.053173767483194,629600000.0,10.89,782936000.0,2090765000.0,3691607000.0,181244000.0,1110145000.0,1110145000.0,333309000.0,6.741999999999999,0.7352648,13.605023,87.38948406666253,3.1635393050664864,False,13931232000.0,15564724000.0,1931363000.0,13601932000.0,329300000.0,6725372000.0,,1742324000.0,-143103000.0,-386796000.0,,False,[],4699084000.0,,,40.0
1417,9632,情報通信・サービスその他,32.56599675,9.241996749999998,10.0,13.324,0.0,39.59958444699164,False,True,実質無借金,False,0.00018439148206519023,389.73198336,小型,264.0,264.96,2791.893,30274035000.0,3.5167938484958214,4808768000.0,15.88,3238536000.0,6975047000.0,23298988000.0,,4917599000.0,4917599000.0,1675311000.0,6.662,1.0817033,11.397947,87.00371846764132,9.47583864077776,False,35523374000.0,40822192000.0,5199138000.0,35516825000.0,6549000.0,12147551000.0,,3497176000.0,-2334243000.0,-1335539000.0,,False,[],29245530000.0,,,7.033587696991643
1418,7278,自動車・輸送機,32.55650325,7.71450325,10.0,14.841999999999999,0.0,33.35173445731145,False,True,実質無借金,False,0.3119050521393189,2083.27294976,中型,530.0,333.94,5164.668,309564000000.0,0.39761560365572846,21846000000.0,7.06,12744000000.0,59427000000.0,250137000000.0,5018000000.0,20405000000.0,20405000000.0,6397000000.0,7.420999999999999,1.1036527,17.068933,59.3849535391824,6.458672973772014,False,236770000000.0,303912000000.0,109644000000.0,180478000000.0,56292000000.0,68160000000.0,,31495000000.0,-8724000000.0,-28720000000.0,,False,[],308338000000.0,,,0.7952312073114569
1419,9005,運輸・物流,32.55315939498472,8.784090249999998,3.5590691449847185,20.21,0.0,35.86047984296264,False,False,,False,1.560104689530564,9958.20568576,大型,160.0,149.04,1507.86,1054981000000.0,1.6536602239889615,103487000000.0,9.81,79677000000.0,334431000000.0,720550000000.0,,107338000000.0,107338000000.0,24772000000.0,10.105,1.1576009,11.711621,30.677207434954155,3.4175152557325466,False,2119695000000.0,2698981000000.0,1826689000000.0,827972000000.0,1291723000000.0,62132000000.0,,155104000000.0,-114012000000.0,-25248000000.0,,False,[],1037819000000.0,,,3.307320447977923
1420,6013,機械,32.54253475,3.708534749999999,10.0,18.834,0.0,35.21740703993202,False,True,実質無借金,False,0.11115198557948755,1930.6848256,中型,306.0,132.25,1445.372,151161000000.0,1.337436144966011,13540000000.0,8.96,10391000000.0,33693000000.0,117468000000.0,3430000000.0,14932000000.0,14932000000.0,4337000000.0,9.417,1.7836239,19.493383,56.952948632666214,7.844727694090382,False,120820000000.0,190919000000.0,81356000000.0,108734000000.0,12086000000.0,39431000000.0,,-4066000000.0,1257000000.0,938000000.0,,False,[],149166000000.0,,,2.674872289932022
1421,5838,銀行,32.5298225,2.5298225,0.0,30.0,0.0,72.5298225,False,True,実質無借金,True,9.162329111578725,12446.97985024,大型,,358.79,1939.633,123549000000.0,32.25678684593646,71523000000.0,57.89,50779000000.0,,,2492000000.0,71523000000.0,71523000000.0,22025000000.0,18.756999999999998,3.6774998,19.88071,2.049300955837349,1.630019570223438,False,3071503000000.0,14748639000000.0,14429525000000.0,302244000000.0,2769259000000.0,4241858000000.0,,183758000000.0,-732563000000.0,0.0,,False,[],93416000000.0,,,40.0
1422,2404,情報通信・サービスその他,32.52970325,2.52970325,0.0,30.0,0.0,60.082311175499726,False,False,,False,3.542399051329419,67.06750976,小型,,25.25,66.018,8043054000.0,13.776303962749864,211165000.0,2.63,335722000.0,1157811000.0,6885243000.0,,231961000.0,231961000.0,-103760000.0,108.42099,7.603987,19.881187,14.566686826757325,4.959987034248844,False,2980159000.0,4503948000.0,3847872000.0,656076000.0,2324083000.0,979168000.0,,681654000.0,-166455000.0,-274636000.0,,False,[],7069182000.0,,,27.55260792549973
1423,9788,情報通信・サービスその他,32.5235745,8.6095745,10.0,13.914000000000001,0.0,52.210161680570614,False,True,実質無借金,False,0.3223933913820049,226.71087616,小型,409.99999999999994,36.03,528.299,59791000000.0,9.843293590285306,3011000000.0,5.04,1365000000.0,28137000000.0,31653000000.0,9344000000.0,2402000000.0,2402000000.0,1037000000.0,6.957000000000001,1.0259341,15.04302,58.63947003220654,7.117001519500253,False,29615000000.0,38191000000.0,15796000000.0,22395000000.0,7220000000.0,8589000000.0,,4136000000.0,-557000000.0,-3074000000.0,,False,[],54433000000.0,,,19.686587180570612
1424,9310,運輸・物流,32.51484675,9.31884675,10.0,13.196,0.0,36.121390750652765,False,False,,False,0.40893289907995306,761.32909056,中型,315.0,95.72,1509.406,124765000000.0,1.803272000326384,7805000000.0,6.26,6041000000.0,15078000000.0,109686000000.0,,8980000000.0,8980000000.0,2543000000.0,6.598,0.80693996,12.724613,55.12994903603751,4.252346632213073,False,128482000000.0,165411000000.0,69838000000.0,91191000000.0,37291000000.0,27033000000.0,,15136000000.0,-3113000000.0,-7429000000.0,,False,[],122555000000.0,,,3.606544000652768
1425,1982,建設・資材,32.49996525,5.14996525,10.0,17.349999999999998,0.0,46.88357595652563,False,True,実質無借金,False,0.00024053086576962803,1115.49390848,中型,193.0,279.2,3358.497,89786000000.0,7.191805353262816,7460000000.0,8.31,5906000000.0,17266000000.0,72519000000.0,3840000000.0,8734000000.0,8734000000.0,2762000000.0,8.674999999999999,1.5423566,18.553007,70.73712655757393,7.386765496364614,False,70694000000.0,99915000000.0,28233000000.0,70677000000.0,17000000.0,19781000000.0,,-616000000.0,-1795000000.0,-3765000000.0,,False,[],83762000000.0,,,14.383610706525632
1426,4547,医薬品,32.489274449999996,9.01327525,10.0,13.4759992,0.0,66.23145150976526,False,True,実質無借金,False,0.006124314005062128,1979.36119808,中型,250.99999999999997,342.37,5099.295,88330000000.0,16.871088529882638,5774000000.0,6.54,11961000000.0,44065000000.0,44265000000.0,,15610000000.0,15610000000.0,3634000000.0,6.7379996,0.936404,13.946899,85.63626008465167,1.9220764398453511,False,210283000000.0,244059000000.0,33934000000.0,209003000000.0,1280000000.0,25169000000.0,,6521000000.0,4952000000.0,-9325000000.0,,False,[],75579000000.0,,,33.742177059765275
1427,3024,商社・卸売,32.47952814492759,10.0,3.5555281449275915,18.924,0.0,36.325304567393125,False,True,実質無借金,False,0.2101526754539647,47.81766144,小型,424.0,137.55,1429.249,36550093000.0,1.922888211232766,758790000.0,2.08,486465000.0,6375644000.0,30174449000.0,2025707000.0,744876000.0,744876000.0,258411000.0,9.462,0.8584928,8.920392,30.666584434782774,8.241876409327302,False,6444564000.0,17365527000.0,12040113000.0,5325414000.0,1119150000.0,1416922000.0,,902063000.0,-65272000.0,-793203000.0,,False,[],35860535000.0,,,3.845776422465532
1428,1377,食品,32.479384499999995,8.401384499999999,10.0,14.078,0.0,42.04894594208757,False,True,実質無借金,False,0.017780092248177354,1738.98645504,中型,194.0,266.24,3930.562,92920000000.0,4.784780721043788,12258000000.0,13.19,9711000000.0,58486000000.0,34434000000.0,,13546000000.0,13546000000.0,3787000000.0,7.039,1.0469241,15.45598,84.4585466997581,5.22659162341934,False,164172000000.0,190986000000.0,29220000000.0,161304000000.0,2868000000.0,29525000000.0,,5100000000.0,4066000000.0,-6669000000.0,,False,[],88677000000.0,,,9.569561442087576
1429,6118,機械,32.475260750000004,9.19326075,10.0,13.282,0.0,41.449443477997576,False,True,実質無借金,False,0.03730451001960878,684.31720448,中型,294.0,95.26,1508.813,76006000000.0,4.48709136399879,5530000000.0,7.28,5101000000.0,16040000000.0,59965000000.0,,6297000000.0,6297000000.0,1196000000.0,6.641,0.83509356,13.226957,68.07312269049828,4.461939231868688,False,86756000000.0,122862000000.0,39226000000.0,83636000000.0,3120000000.0,35856000000.0,,6512000000.0,-1830000000.0,-3758000000.0,,False,[],72742000000.0,,,8.97418272799758
1430,4490,情報通信・サービスその他,32.470559,2.4705589999999997,0.0,30.0,0.0,50.608068629010454,False,True,実質無借金,False,3.4457455609269134,56.95776256,小型,,30.57,150.398,9780950000.0,9.068754814505226,1227333000.0,12.55,477245000.0,,,2757981000.0,812813000.0,812813000.0,335568000.0,81.455004,4.0891504,20.117764,11.523632276331988,22.328049327208582,False,3847775000.0,7510618000.0,6645122000.0,865496000.0,2982279000.0,4595421000.0,,927720000.0,-269828000.0,-435996000.0,,False,[],8967692000.0,,,18.137509629010452
1431,2413,情報通信・サービスその他,32.46901974632699,1.07359225,10.0,21.395427496326988,0.0,70.9958299421132,False,True,実質無借金,False,0.06452874462260462,11781.8064896,大型,121.0,67.67,557.316,284900000000.0,19.26340509789311,60299000000.0,21.16,40484000000.0,154364000000.0,130536000000.0,2514000000.0,64785000000.0,64785000000.0,20444000000.0,10.697713748163494,3.1212096,25.705631,65.05231709643982,10.477515539051174,False,402856000000.0,581741000000.0,168942000000.0,378436000000.0,24420000000.0,134933000000.0,,51743000000.0,-39149000000.0,-27165000000.0,,False,[],238883000000.0,,,38.52681019578622
1432,7980,情報通信・サービスその他,32.466919465874206,9.97436875,9.154550715874203,13.338,0.0,49.66088353896907,False,False,,False,0.5882693166933773,57.45981952,小型,189.0,79.98,1222.816,14112597000.0,8.596982036547434,1069333000.0,7.58,780581000.0,4431312000.0,9681284000.0,,1032357000.0,1032357000.0,251776000.0,6.669,0.6607699,10.102525,47.46365214762261,5.5023342905820005,False,13603919000.0,18045908000.0,9480661000.0,8565247000.0,5038672000.0,1475776000.0,,228181000.0,-2209519000.0,1827834000.0,,False,[],12995386000.0,,,17.193964073094868
1433,6840,電機・精密,32.4598488571288,8.3138495,1.9720001571287966,22.1739992,0.0,63.03685655491416,False,False,,False,2.0785292950937526,44.82075136,小型,,39.13,402.087,18272045000.0,15.28850384889268,716208000.0,3.92,112268000.0,3869059000.0,14402985000.0,,342577000.0,342577000.0,159520000.0,11.0869996,1.2136676,12.47125,25.91600047138639,4.6110246718427215,False,10872759000.0,13627886000.0,9649855000.0,3531803000.0,7340956000.0,5369166000.0,,-374342000.0,-108877000.0,1696024000.0,,False,[],15848974000.0,,,30.57700769778536
1434,3131,商社・卸売,32.43865514888486,9.78260875,8.170046398884862,14.485999999999999,0.0,39.34510538083697,False,True,実質無借金,False,0.806036986403674,56.74208256,小型,432.0,276.92,3879.331,43745219000.0,3.453225115976054,1400721000.0,3.2,642779000.0,3660525000.0,40084694000.0,,929726000.0,929726000.0,286947000.0,7.242999999999999,0.775907,10.869565,44.510139196654585,7.331862979690724,False,13373200000.0,16636032000.0,9231311000.0,7404721000.0,5968479000.0,6591845000.0,,3068077000.0,-39264000.0,-2462253000.0,,False,[],42285022000.0,,,6.906450231952108
1435,7637,商社・卸売,32.42890725,7.9889072500000005,10.0,14.44,0.0,64.41695415281372,True,True,実質無借金,False,0.0,265.62281472,小型,443.0,149.57,2092.365,66410187000.0,15.994023451406857,2983391000.0,4.49,2236985000.0,10573184000.0,55837003000.0,,3214573000.0,3214573000.0,977587000.0,7.22,1.1193076,15.658219,53.089854230337295,8.791232045816685,False,23755188000.0,44745250000.0,20990060000.0,23755188000.0,0.0,5473665000.0,,1782149000.0,-893352000.0,-1127791000.0,,False,[],57253111000.0,,,31.988046902813714
1436,6137,機械,32.42568775,8.59368775,10.0,13.832,0.0,47.28936922585965,False,True,実質無借金,False,0.1699487709733515,415.4523648,小型,244.0,125.95,2009.106,55206000000.0,7.431840737929826,5453000000.0,9.88,3633000000.0,17867000000.0,37339000000.0,4655000000.0,5920000000.0,5920000000.0,1739000000.0,6.916,0.97954017,15.625249,56.939854151334714,7.66701482344434,False,49786000000.0,74735000000.0,29167000000.0,42554000000.0,7232000000.0,16984000000.0,,3667000000.0,-1318000000.0,-2221000000.0,,False,[],51387000000.0,,,14.863681475859652
1437,6496,機械,32.413722538821524,8.8215565,10.0,13.592166038821526,0.0,72.41372253882153,False,True,実質無借金,True,0.12093893426428592,229.69806848,小型,169.0,447.2,7729.059,23768125000.0,27.72393997694232,1159040000.0,4.88,1730055000.0,4125742000.0,19642382000.0,623031000.0,2418131000.0,2418131000.0,688076000.0,6.796083019410763,0.8513326,14.713774,69.83528800492368,2.8432383988014305,False,28535349000.0,36452415000.0,10995766000.0,25456649000.0,3078700000.0,5492316000.0,,-2518416000.0,2175085000.0,1020060000.0,,False,[],18608982000.0,,,40.0
1438,1939,建設・資材,32.40515125,6.06915125,10.0,16.336000000000002,0.0,62.292679476506855,False,True,実質無借金,False,0.1305622415602049,926.81854976,中型,409.0,107.49,1423.599,105877000000.0,14.94376411325343,8073000000.0,7.62,5173000000.0,18383000000.0,87494000000.0,,7627000000.0,7627000000.0,2424000000.0,8.168000000000001,1.3753873,18.215649,65.05269497139416,7.712285394546496,False,73274000000.0,99630000000.0,34741000000.0,64812000000.0,8462000000.0,9457000000.0,,-536000000.0,-1180000000.0,-4280000000.0,,False,[],92112000000.0,,,29.88752822650686
