rank,ticker,growth_rank_score,score_growth,score_profit,penalty,total_score,debt_free_flag,net_cash_status,debt_to_equity_ratio,revenue,revenue_growth_rate,operating_income,net_income,roe,pbr,per,equity_ratio,roic,roic_using_total_assets,invested_capital,total_assets,equity,total_debt,cash,missing_critical,missing_items,revenue_previous,long_term_debt,short_term_debt,is_debt_free,score_value,score_safety
1013,6351,34.63901639815421,17.33701639815421,17.302,0.0,53.50314414815421,False,実質無借金,0.16609462064874256,68058000000.0,8.668508199077104,10253000000.0,8783000000.0,8.651,1.0733329,13.076831,71.7806385874731,6.520072313017251,False,110077000000.0,131509000000.0,94398000000.0,15679000000.0,31145000000.0,False,[],62629000000.0,,,False,8.86412775,10.0
1014,3175,34.601310149326885,4.601310149326885,30.0,0.0,34.601310149326885,False,,-111.80066780555987,21072470000.0,2.3006550746634424,263107000.0,-36858000.0,190.584,20.79763,30.670828,-0.6699682990229066,3.2268565013024824,False,5707564000.0,7688722000.0,-51512000.0,5759076000.0,920325000.0,False,[],20598568000.0,,,False,0.0,0.0
1015,4169,34.54318453761421,34.54318453761421,0.0,-40.0,9.52629253761421,False,実質無借金,0.24482163842325505,4379001000.0,17.271592268807105,-2125018000.0,-4985167000.0,-52.76,2.926561,10.067568,61.41174061057695,-26.25316734059521,False,5666031000.0,7411744000.0,4551681000.0,1114350000.0,4263507000.0,False,[],3734068000.0,,,False,4.983108,10.0
1016,6092,34.537464501017425,22.819464101017424,11.718000400000001,0.0,52.247264642949546,False,,1.1047503736603552,10668079000.0,11.409732050508712,839455000.0,452689000.0,5.8590002000000005,0.5365292,8.673256,43.12940042579637,3.054117984098193,False,19240203000.0,21195108000.0,9141323000.0,10098880000.0,3293050000.0,False,[],9575536000.0,,,False,10.0,7.709800141932123
1017,5105,34.53416542305431,4.534165423054312,30.0,0.0,52.51290092305431,False,,0.21596141800267485,565358000000.0,2.267082711527156,93981000000.0,74810000000.0,15.619999000000002,1.3866502,10.352054,65.39009722333692,11.449030203357086,False,574605000000.0,722666000000.0,472552000000.0,102053000000.0,86636000000.0,False,[],552825000000.0,,,False,7.978735499999999,10.0
1018,2286,34.53094495103006,7.982944951030058,26.548,0.0,52.08691870127132,False,,0.7133163698049194,49267000000.0,3.991472475515029,1076000000.0,1055000000.0,13.274,0.51476365,4.2265844,42.6679212507238,3.7287128712871285,False,20200000000.0,27632000000.0,11790000000.0,8410000000.0,3156000000.0,False,[],47376000000.0,,,False,10.0,7.555973750241266
1019,4189,34.53051733685133,7.882517336851333,26.648,0.0,52.47755833685133,False,,0.2779683587360864,119758000000.0,3.9412586684256663,12197000000.0,8360000000.0,13.324,1.375827,10.695296,52.552828954374654,9.670181558709267,False,88291000000.0,131462000000.0,69087000000.0,19204000000.0,7158000000.0,False,[],115217000000.0,,,False,7.9470410000000005,10.0
1020,6469,34.511939349134686,12.133939349134687,22.378,0.0,41.81378533097182,False,,0.7880547879200532,12898294000.0,6.066969674567344,689018000.0,583223000.0,11.189,4.1751194,39.001266,41.90553794551139,3.66735893259908,False,13151497000.0,17551852000.0,7355198000.0,5796299000.0,2598222000.0,False,[],12160519000.0,,,False,0.0,7.30184598183713
1021,2354,34.50978468052966,4.509784680529661,30.0,0.0,47.59251118052966,True,実質無借金,0.0,19944692000.0,2.2548923402648304,1408098000.0,1038798000.0,17.979999,2.0021508,17.669094,54.666227812688376,13.630277354626946,False,7231464000.0,13228394000.0,7231464000.0,0.0,3196971000.0,False,[],19504878000.0,,,True,3.0827264999999997,10.0
1022,2815,34.40634403747998,18.070344037479984,16.336000000000002,0.0,50.547693787479986,False,実質無借金,0.00014187275673833242,65400887000.0,9.035172018739992,11117439000.0,8206402000.0,8.168000000000001,1.3930091,17.574419,87.2130741256195,6.1220418481154315,False,127117839000.0,145734809000.0,127099807000.0,18032000.0,58958861000.0,False,[],59981459000.0,,,False,6.14134975,10.0
1023,2875,34.29784289579214,7.601842895792137,26.695999999999998,0.0,47.411912895792135,False,実質無借金,0.007067864802407355,507600000000.0,3.8009214478960685,75493000000.0,62867000000.0,13.347999999999999,2.2094154,17.54372,80.87559540016606,10.90504815381155,False,484593000000.0,594978000000.0,481192000000.0,3401000000.0,257470000000.0,False,[],489013000000.0,,,False,3.11407,10.0
1024,4072,34.25209216156802,5.588092161568023,28.664,0.0,44.58339809980794,False,実質無借金,0.04863689883162757,61256000000.0,2.7940460807840113,2312000000.0,1850000000.0,14.332,1.5687969,18.31492,35.762061314719745,6.989117291414752,False,23156000000.0,61747000000.0,22082000000.0,1074000000.0,19279000000.0,False,[],59591000000.0,,,False,5.0772855,5.254020438239915
1025,3223,34.20657251855812,4.20657251855812,30.0,0.0,46.34790227546818,False,実質無借金,0.2009214256580679,3661043000.0,2.10328625927906,144437000.0,143884000.0,25.028,2.957926,16.52945,46.32107677073018,16.915629229706195,False,597707000.0,1074472000.0,497707000.0,100000000.0,317237000.0,False,[],3585627000.0,,,False,3.3676375,8.77369225691006
1026,3834,34.08511336662028,14.095113366620282,19.99,0.0,51.274043866620275,True,実質無借金,0.0,13078000000.0,7.047556683310141,2346000000.0,1752000000.0,9.995,1.4332386,12.579506,88.51694055589368,12.54641301856521,False,13089000000.0,14787000000.0,13089000000.0,0.0,4161000000.0,False,[],12217000000.0,,,True,7.1889305,10.0
1027,2449,34.08350155029888,14.611501550298875,19.472,0.0,53.94347580029888,True,実質無借金,0.0,7388134000.0,7.305750775149438,718294000.0,476168000.0,9.736,0.960753,10.560103,76.52311596571654,9.375228760960713,False,5363131000.0,7008511000.0,5363131000.0,0.0,4304300000.0,False,[],6885124000.0,,,False,9.85997425,10.0
1028,4259,34.041030534351144,34.041030534351144,0.0,0.0,39.04862354877787,False,実質無借金,1.0365853658536586,9811000000.0,17.020515267175572,23000000.0,-2576000000.0,-42.887002,15.816696,197.8125,35.02277904328018,0.32135728542914166,False,5010000000.0,7024000000.0,2460000000.0,2550000000.0,3008000000.0,False,[],8384000000.0,,,False,0.0,5.007593014426727
1029,2653,33.968162747458436,8.348160747458437,25.620001999999996,0.0,43.15365309697726,False,,0.6576067260998768,531617000000.0,4.174080373729218,10546000000.0,6035000000.0,12.810000999999998,1.7221929,12.969909,30.61679629855648,8.069742020113686,False,91480000000.0,180254000000.0,55188000000.0,36292000000.0,7638000000.0,False,[],510316000000.0,,,False,5.64655825,3.5389320995188265
1030,3349,33.960897187429076,9.61689718742908,24.343999999999998,0.0,46.968418986890256,False,実質無借金,0.19403640148837498,1011390000000.0,4.80844859371454,40404000000.0,30978000000.0,12.171999999999999,1.9813509,17.093931,49.063277148383534,9.20008197281235,False,307419000000.0,524755000000.0,257462000000.0,49957000000.0,57038000000.0,False,[],964989000000.0,,,False,3.3197627499999998,9.687759049461176
1031,6989,33.90611825243194,11.634118252431943,22.272,0.0,53.71826275243194,False,実質無借金,0.39151109545614654,43185000000.0,5.817059126215971,2601000000.0,2194000000.0,11.136,1.0375711,9.730393,52.58015974071073,5.760979622832553,False,31604000000.0,43195000000.0,22712000000.0,8892000000.0,11931000000.0,False,[],40811000000.0,,,False,9.812144499999999,10.0
1032,3042,33.86082172385114,9.120821723851138,24.740000000000002,0.0,46.33170547385114,False,実質無借金,0.0019130211907777033,1149075000.0,4.560410861925569,35122000.0,42811000.0,12.370000000000001,2.3911853,20.116465,76.40961483455176,2.0688668583608716,False,1188351000.0,1552268000.0,1186082000.0,2269000.0,1112261000.0,False,[],1098958000.0,,,False,2.4708837499999996,10.0
1033,4040,33.859938359933956,9.135938359933956,24.724,0.0,49.6508095568841,False,,0.6714693974755894,20900000000.0,4.567969179966978,1306000000.0,1015000000.0,12.362,0.74369025,6.476736,37.37261359085043,6.512787632685047,False,14037000000.0,22471000000.0,8398000000.0,5639000000.0,1703000000.0,False,[],19987000000.0,,,False,10.0,5.790871196950142
1034,6143,33.854861702444396,19.334861702444396,14.52,0.0,53.1621462024444,False,実質無借金,0.44033185185185186,73668000000.0,9.667430851222198,2233000000.0,4115000000.0,7.26,0.6671797,12.770862,58.1924644638017,1.2862056480811006,False,121528000000.0,144993000000.0,84375000000.0,37153000000.0,47762000000.0,False,[],67174000000.0,,,False,9.3072845,10.0
1035,3178,33.84021836817833,3.8402183681783266,30.0,0.0,40.59743599624482,False,実質無借金,1.0297731662426137,26219315000.0,1.9201091840891633,923724000.0,1076442000.0,17.557000000000002,4.043399,24.691835,36.29052913419948,5.248127239368819,False,12320715000.0,16726116000.0,6069996000.0,6250719000.0,6628234000.0,False,[],25725360000.0,,,False,1.3270412499999997,5.430176378066494
1036,6702,33.826575524484575,4.206575524484575,29.62,0.0,44.33616286783523,False,,0.14192818350742262,3550116000000.0,2.1032877622422874,265089000000.0,219807000000.0,14.81,4.3724875,27.659023,49.77302928005196,9.333852097802025,False,1988057000000.0,3497808000000.0,1740965000000.0,247092000000.0,236079000000.0,False,[],3476985000000.0,,,False,0.5852442499999997,9.924343093350652
1037,4769,33.79243180007836,18.214431800078362,15.578,0.0,51.18888355007836,True,実質無借金,0.0,10136104000.0,9.107215900039181,516370000.0,485609000.0,7.789,1.2155924,16.102345,73.90827821665705,5.622778147919017,False,6428477000.0,8697912000.0,6428477000.0,0.0,3743303000.0,False,[],9290040000.0,,,True,7.39645175,10.0
1038,7180,33.78621910639507,23.71221910639507,10.074,0.0,42.86960185639507,False,実質無借金,1.8173219977235944,208615000000.0,11.856109553197536,42780000000.0,30368000000.0,5.037,0.6713562,13.666469,5.300193626174879,1.5103913167378251,False,1982665000000.0,13277647000000.0,703741000000.0,1278924000000.0,1890214000000.0,False,[],186503000000.0,,,False,9.08338275,0.0
1039,4197,33.78492219223134,3.7849221922313423,30.0,0.0,49.569015942231346,True,実質無借金,0.0,4363456000.0,1.8924610961156711,360772000.0,256877000.0,17.720311336978888,1.7029806,12.804013,61.94227684450624,17.421156869494673,False,1449619000.0,2340274000.0,1449619000.0,0.0,1344280000.0,False,[],4282413000.0,,,False,5.78409375,10.0
1040,4979,33.77603422105699,5.4160342210569885,28.360000000000003,0.0,51.150012461568,False,,0.6878565607171964,29773000000.0,2.7080171105284943,3115000000.0,2077000000.0,14.180000000000001,1.2596955,9.671103,46.01736722153304,8.099023140066114,False,26923000000.0,34663000000.0,15951000000.0,10972000000.0,4849000000.0,False,[],28988000000.0,,,False,8.7015225,8.672455740511015
1041,6763,33.75179684163301,20.57779684163301,13.174,0.0,52.56492534163301,False,実質無借金,0.0016872382268028044,16790040000.0,10.288898420816505,1663031000.0,2009828000.0,6.587,0.9349459,14.747486,83.04886004271538,4.182148668967351,False,27835493000.0,33460552000.0,27788607000.0,46886000.0,13138828000.0,False,[],15223690000.0,,,False,8.8131285,10.0
1042,3153,33.7371650581234,3.7371650581234004,30.0,0.0,46.912914034251514,False,実質無借金,0.024173526721547104,66074000000.0,1.8685825290617002,5258000000.0,4011000000.0,16.037000000000003,2.1543143,14.265142,47.72610342838434,11.739601939270223,False,31352000000.0,64141000000.0,30612000000.0,740000000.0,15452000000.0,False,[],64862000000.0,,,False,3.9337145,9.242034476128113
1043,5393,33.73553614820161,5.711536148201612,28.023999999999997,0.0,46.91777414820161,False,実質無借金,0.05125360344259327,256512000000.0,2.855768074100806,39733000000.0,32073000000.0,14.011999999999999,2.3434541,17.271048,74.52809952809952,12.281683299478937,False,226460000000.0,289044000000.0,215419000000.0,11041000000.0,59678000000.0,False,[],249390000000.0,,,False,3.182238,10.0
1044,6229,33.732994278783124,20.10899527878312,13.623999000000001,0.0,53.096317778783124,False,実質無借金,0.07785811988985089,10438263000.0,10.05449763939156,783574000.0,553410000.0,6.811999500000001,0.83173454,12.546706,78.34027699121478,4.934574592934918,False,11115483000.0,13163811000.0,10312566000.0,802917000.0,2055771000.0,False,[],9484631000.0,,,False,9.3633235,10.0
1045,6836,33.72361213441394,33.72361213441394,0.0,-40.0,3.7236121344139406,True,実質無借金,0.0,1167384000.0,16.86180606720697,-46007000.0,12046000.0,-11.675,9.874573,151.51007,57.460714935770504,-7.728335157134902,False,416712000.0,725212000.0,416712000.0,0.0,355023000.0,False,[],998944000.0,,,True,0.0,10.0
1046,3407,33.72290905813468,18.12890905813468,15.594,0.0,50.84351630667179,False,,0.642697377301859,3037312000000.0,9.06445452906734,211920000000.0,134997000000.0,7.797,1.0912838,14.771078,46.30938724561132,4.856626330101562,False,3054466000000.0,4015214000000.0,1859421000000.0,1195045000000.0,393467000000.0,False,[],2784878000000.0,,,False,8.350811499999999,8.769795748537108
1047,1997,33.69649485828077,7.036494858280773,26.66,0.0,48.424855108280774,False,実質無借金,0.07775712855862023,9135652000.0,3.5182474291403865,1126923000.0,796697000.0,13.33,4.7848883,11.086559,68.85230466912877,9.68905336062028,False,8141622000.0,10971640000.0,7554227000.0,587395000.0,5609362000.0,False,[],8825161000.0,,,False,4.72836025,10.0
1048,3289,33.6719032715741,8.567903271574103,25.104,0.0,44.2838949310582,False,,2.124974924774323,1150301000000.0,4.2839516357870515,140764000000.0,77562000000.0,12.552,1.2263607,9.910586,25.231385478452285,3.8334870077070615,False,2570370000000.0,3259928000000.0,822525000000.0,1747845000000.0,160947000000.0,False,[],1103047000000.0,,,False,8.8681965,1.743795159484095
1049,4028,33.63794499335529,9.73594499335529,23.902,0.0,53.63794499335529,False,,0.6033061467376085,145196000000.0,4.867972496677645,10483000000.0,8410000000.0,11.951,0.957296,8.396421,50.76566991119385,4.005228886596475,False,183213000000.0,225097000000.0,114272000000.0,68941000000.0,24948000000.0,False,[],138456000000.0,,,False,10.0,10.0
1050,6479,33.61501264293463,17.199012642934626,16.416,0.0,47.05848946677874,False,,0.6235735461065408,1522703000000.0,8.599506321467313,94482000000.0,59457000000.0,8.208,1.6056898,19.993622,46.91099397153231,5.479263890695406,False,1207049000000.0,1584814000000.0,743452000000.0,463597000000.0,214256000000.0,False,[],1402127000000.0,,,False,4.473145500000001,8.970331323844103
1051,4714,33.56709759723498,7.325097597234982,26.241999999999997,0.0,46.02889334723498,True,実質無借金,0.0,33394944000.0,3.662548798617491,2933747000.0,1743069000.0,13.120999999999999,3.1189027,20.152817,54.428809158241386,17.06507074247187,False,12034072000.0,22109747000.0,12034072000.0,0.0,8952594000.0,False,[],32215052000.0,,,False,2.4617957500000003,10.0
1052,6306,33.55408426877111,22.972084268771116,10.581999999999999,0.0,51.73609426877111,False,実質無借金,0.29667149059334297,49162000000.0,11.486042134385558,2767000000.0,2009000000.0,5.2909999999999995,0.8880214,17.27196,54.21734013338564,4.323437499999999,False,44800000000.0,63725000000.0,34550000000.0,10250000000.0,14038000000.0,False,[],44097000000.0,,,False,8.18201,10.0
1053,2120,33.49998662207358,13.795986622073578,19.704,0.0,53.49998662207358,False,実質無借金,0.3506263930520329,28127000000.0,6.897993311036789,3815000000.0,5317000000.0,9.852,0.8912656,9.320289,63.60014664548454,7.598304216696068,False,35146000000.0,40915000000.0,26022000000.0,9124000000.0,10702000000.0,False,[],26312000000.0,,,False,10.0,10.0
1054,6658,33.49599417334304,3.4959941733430444,30.0,0.0,52.619825173343045,False,,0.2910244786944696,29337000000.0,1.7479970866715222,2576000000.0,2075000000.0,19.844,1.1752338,6.2309904,51.028066207463766,14.069912609238452,False,12816000000.0,19454000000.0,9927000000.0,2889000000.0,907000000.0,False,[],28833000000.0,,,False,9.123831,10.0
1055,7186,33.47966617465917,19.427666174659173,14.052000000000001,0.0,40.88331592465917,False,実質無借金,1.7569548257633942,314419000000.0,9.713833087329586,118918000000.0,82805000000.0,7.026000000000001,1.1619178,17.147045,5.193787894053589,2.344770162520397,False,3550139000000.0,24793138000000.0,1287703000000.0,2262436000000.0,4445659000000.0,False,[],286581000000.0,,,False,7.403649750000001,0.0
1056,6197,33.397982817691414,3.397982817691414,30.0,0.0,40.30946170929638,False,,1.0173706022396614,137435000000.0,1.698991408845707,7017000000.0,3960000000.0,19.304001,3.4421952,18.831442,32.3580181748149,10.734516368722408,False,45758000000.0,70097000000.0,22682000000.0,23076000000.0,14004000000.0,False,[],135139000000.0,,,False,2.7921395,4.119339391604967
1057,6741,33.395318178127795,16.893318178127792,16.502,0.0,53.395318178127795,False,,0.18716259671415486,106859000000.0,8.446659089063896,9906000000.0,8503000000.0,8.251,0.7896642,9.987176,61.73123195380173,5.69174827011631,False,121829000000.0,166240000000.0,102622000000.0,19207000000.0,11291000000.0,False,[],98536000000.0,,,False,10.0,10.0
1058,4691,33.3783502427792,33.3783502427792,0.0,0.0,41.09880347726187,False,,2.1904401695246993,21347826000.0,16.6891751213896,2240594000.0,2015575000.0,-71.42699999999999,2.451222,5.4288945,28.161359703447996,5.20381762070411,False,30139715000.0,33545550000.0,9446883000.0,20692832000.0,5966495000.0,False,[],18294607000.0,,,False,5.0,2.7204532344826657
1059,3768,33.36938787644396,3.3693878764439593,30.0,0.0,53.36938787644396,False,実質無借金,0.0620377850233685,3728251000.0,1.6846939382219797,263992000.0,-49599000.0,22.97,0.7393604,3.4339778,82.46527442192205,2.9554553954208886,False,6252654000.0,7139262000.0,5887412000.0,365242000.0,1225736000.0,False,[],3666482000.0,,,False,10.0,10.0
1060,6307,33.36064853170686,5.1166485317068515,28.244000000000003,0.0,53.36064853170686,False,実質無借金,0.07593245820648954,5781584000.0,2.5583242658534258,454983000.0,346003000.0,14.122000000000002,0.97619563,7.283633,73.05861319651319,6.32862215879454,False,5032503000.0,6402176000.0,4677341000.0,355162000.0,1084811000.0,False,[],5637362000.0,,,False,10.0,10.0
